id,match_id,player_color,player_name,opponent_name,result,status,player_rating,opponent_rating,rating_difference,variant,speed,perf,clock_time_control,clock_increment,time_control_with_increment,source,division_middle,opening_eval,division_end,middlegame_eval,created_at,last_move_at,time_spent_playing,opening_eco,opening_name,normalized_opening_name,opening_ply,player_rating_diff,player_final_clock,player_avg_time_per_move,player_inaccuracy,player_mistake,player_blunder,player_accuracy,opponent_rating_diff,opponent_final_clock,opponent_avg_time_per_move,opponent_inaccuracy,opponent_mistake,opponent_blunder,opponent_accuracy,half_moves,full_moves,moves,clocks
12543,K6Uyando,white,Drac25,PepedeHuelva,win,mate,1009,926,83,standard,blitz,blitz,180,2,3+2,lichess.org,14.0,1.36,,,25/09/25 02:31,2025-09-25 05:37:39.615+00,348.704,C00,French Defense,French Defense,2,4,2996,6.25,,,,,-5,8816,3.99,,,,,49,25,e4 e6 Bc4 Nf6 e5 Nd5 Qf3 c6 d3 f5 Nh3 Nb4 Na3 b5 Bg5 Be7 Bb3 O-O c3 Nd5 c4 Bxa3 cxd5 cxd5 bxa3 Qe8 O-O Nc6 Qg3 Nd4 Bd1 Bb7 Bh6 Qf7 Bh5 Qe7 Ng5 Ne2+ Bxe2 Rfe8 Bh5 g6 Bxg6 hxg6 Nf3 Qxa3 Qxg6+ Kh8 Qg7#,"{18003,18003,17811,17651,17587,17643,16235,17579,15707,17099,13947,17099,12675,16731,12187,16299,10587,15763,10027,15779,9427,15635,9035,15587,8883,14843,8139,14851,7451,14627,7243,14107,7099,13267,5315,12331,4859,12227,4659,10003,3923,10043,3539,9675,3187,9483,3179,8816,2996}"
12544,SvsAy37h,black,Drac25,sounak1604,loss,resign,1014,1050,-36,standard,blitz,blitz,180,2,3+2,lichess.org,33.0,7.75,,,25/09/25 02:25,2025-09-25 05:31:39.452+00,367.975,D04,Queen's Pawn Game: Colle System,Queen's Pawn Game,5,-5,182,10.48,,,,,5,7930,5.93,,,,,35,18,d4 d5 Nf3 Nf6 e3 Bg4 Be2 Ne4 Bd2 e6 a3 Qf6 O-O Bd6 h3 Bxh3 gxh3 Qg6+ Kh1 Qh5 Nc3 Qxh3+ Kg1 Ng5 Ne5 f6 f4 Qg3+ Kh1 Nh3 Qe1 fxe5 Qxg3 exf4 Qxg7,"{18003,18003,17987,17883,17971,17947,17427,16323,17299,15267,17099,14795,16851,12667,16003,11187,15395,7307,15179,5299,13227,5099,13291,4251,9971,1755,9331,954,9219,688,7867,515,7907,244,7930,182}"
12545,N2Dh5pfX,white,Drac25,battles,win,outoftime,1008,1019,-11,standard,blitz,blitz,180,2,3+2,lichess.org,27.0,-1.15,,,24/09/25 21:41,2025-09-25 00:47:55.214+00,405.26,C20,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,3,6,4539,6.41,5.0,3.0,2.0,61.0,-6,0,8.57,1.0,1.0,4.0,64.0,43,22,e4 e5 Qh5 Qe7 Bc4 Nf6 Qf3 g6 Nc3 c6 d3 Bg7 Nh3 O-O Ng5 d6 h3 Be6 Qg3 Bh6 Qh4 Nh5 Bxe6 Bxg5 Bxf7+ Qxf7 Qxg5 Nf4 Bxf4 exf4 Qh6 Nd7 d4 d5 O-O-O dxe4 Nxe4 Qxa2 Ng5 Qa1+ Kd2 Nf6 Ne6,"{18003,18003,18115,17907,18155,17147,17683,17155,17155,17155,16555,16899,15923,16827,14923,15347,14035,14947,13787,12115,13219,11755,12123,10715,11835,6163,11707,5811,11139,5595,10363,4443,9291,4011,9235,3267,8435,2523,6355,1227,6251,702,4539,0}"
12546,YuAqo7xu,white,Drac25,Elfodasprofundezas,loss,mate,1013,1014,-1,standard,blitz,blitz,180,2,3+2,lichess.org,24.0,-0.51,40.0,,23/09/25 22:10,2025-09-24 01:17:25.729+00,427.727,C02,"French Defense: Advance Variation, Nimzowitsch System",French Defense,7,-5,1912,8.05,,,,,8,862,8.57,,,,,42,21,e4 e6 e5 d5 d4 c5 Nf3 Nc6 Bb5 Bd7 Nc3 a6 Ba4 f6 Bxc6 Bxc6 exf6 Nxf6 Bg5 Be7 dxc5 O-O Ne5 Qa5 Nxc6 bxc6 O-O Bxc5 Qe2 d4 Qxe6+ Kh8 Ne2 Rae8 Qxc6 Rxe2 Bxf6 gxf6 Rae1 Rxe1 Rxe1 Qxe1#,"{18003,18003,17715,18203,17651,18051,17587,14947,16763,14619,16259,14219,15347,11179,14755,11011,14523,9323,12523,9283,10931,9171,10715,7323,10499,6819,9371,6531,7555,2363,7371,2347,4587,1715,2667,1627,2331,1443,1867,1171,1912,862}"
12547,jWGA2lzs,white,Drac25,oliversg04,win,resign,1010,899,111,standard,blitz,blitz,180,2,3+2,lichess.org,18.0,6.97,,,23/09/25 22:06,2025-09-24 01:07:59.471+00,102.336,C20,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,3,3,14352,3.04,,,,,-6,16768,1.12,,,,,24,12,e4 e5 Qh5 d6 Bc4 Be6 Bxe6 Qe7 Bc4 g6 Qf3 Nf6 Nc3 Nc6 Nd5 Qe6 Nxf6+ Ke7 Nd5+ Ke8 Nxc7+ Ke7 Bxe6 fxe6,"{18003,18003,18131,17907,17843,18043,17035,17571,16203,17651,15971,17715,15723,17659,15699,17603,15299,17139,15171,16971,15219,16899,14603,16768,14352}"
12548,V25nTJC8,white,Drac25,Rampini,win,mate,1004,993,11,standard,blitz,blitz,180,2,3+2,lichess.org,,2.9,,,23/09/25 22:04,2025-09-24 01:05:59.125+00,99.763,C20,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,3,6,15421,3.23,,,,,-6,14925,4.4,,,,,17,9,e4 e5 Qh5 Nc6 Bc4 Nh6 c3 g6 Qf3 d6 h3 Bd7 d3 Na5 Bxh6 Bxh6 Qxf7#,"{18003,18003,18083,17691,17979,17395,16931,15707,16947,15619,16795,15131,16843,15035,16155,14925,15421}"
12549,s3Rmt8mx,black,Drac25,antochess007,loss,outoftime,1009,1057,-48,standard,blitz,blitz,180,2,3+2,lichess.org,14.0,1.07,,,23/09/25 21:57,2025-09-24 01:04:05.891+00,375.239,A45,Queen's Pawn Game: Chigorin Variation,Queen's Pawn Game,4,-5,0,7.2,,,,,5,9792,3.28,,,,,51,26,d4 d5 Nc3 Nf6 g3 Bf5 e3 Ne4 Bg2 Nxc3 bxc3 Be4 Bxe4 dxe4 d5 Qd6 c4 c6 Ne2 cxd5 cxd5 e6 c4 Qb4+ Bd2 Qxc4 Nf4 exd5 a3 Qa6 Nxd5 Bd6 Bb4 O-O Bxd6 Qxd6 a4 Na6 O-O Rad8 Nc3 Qg6 Qc2 Rde8 Rab1 b6 a5 Nc5 axb6 axb6 Nd5,"{18003,18003,18107,13227,18203,13139,18051,12763,17931,12235,18131,11651,18147,11771,18083,10611,17779,9867,17555,9683,17651,9515,17763,8971,17739,9051,16891,8387,15963,6979,15795,4043,15563,3683,15539,3355,14131,2571,13747,2291,12227,842,11483,439,10867,252,10699,241,10595,259,9792,0}"
12550,KCfVtQ0Q,black,Drac25,berkantakem,win,outoftime,1004,954,50,standard,blitz,blitz,180,2,3+2,lichess.org,14.0,0.44,,,23/09/25 21:50,2025-09-24 00:56:55.147+00,406.522,C45,"Scotch Game: Classical Variation, Intermezzo Variation",Scotch Game,10,5,3598,8.0,,,,,-5,0,9.48,,,,,38,19,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 Nxc6 Qf6 Be3 Bxe3 fxe3 Qxc6 Nc3 Nf6 Bd3 a6 O-O Qb6 Qf3 O-O e5 Ne8 Qh3 g6 Rf3 Qxb2 Bxg6 hxg6 Raf1 d6 Qh6 Ng7 Ne4 Qxe5 Rg3 Qxe4,"{18003,18003,18107,18107,18195,18067,18291,18219,18203,18099,16259,17483,16067,16971,15579,16691,14299,15627,12483,15115,12067,14491,11803,13107,11355,11923,10803,11803,6499,10443,5595,8931,4131,8147,1059,3819,355,3598,0}"
12551,62GTasv2,white,Drac25,jp1423,win,resign,999,978,21,standard,blitz,blitz,180,2,3+2,lichess.org,20.0,,54.0,,23/09/25 20:47,2025-09-23 23:54:58.346+00,450.111,B02,Alekhine Defense: Normal Variation,Alekhine Defense,4,5,1954,3.49,,,,,-5,10635,1.6,,,,,93,47,e4 Nf6 e5 Nd5 Bc4 Nb6 Qh5 g6 Qf3 f5 exf6 exf6 Bb3 Bb4 c3 Bc5 d4 Bd6 Bh6 g5 Bg7 Rg8 Bxg8 Qe7+ Qe2 Nd5 Qxe7+ Nxe7 Bxh7 Kf7 Bxf6 Kxf6 Nf3 Kg7 Be4 g4 Ne5 Bxe5 dxe5 d6 exd6 cxd6 Nd2 Nec6 Nc4 Be6 Nxd6 Nd7 Nxb7 Rc8 Nd6 Nf6 Nxc8 Bxc8 Bxc6 Ba6 O-O-O Kg6 f3 gxf3 gxf3 Kg5 h4+ Kf4 Rd4+ Ke3 Re1+ Kf2 Kd2 Bc8 Rd3 Kg3 Rh1 Kg2 Re1 Kg3 Ke3 Bf5 Rg1+ Kxh4 Rd6 Nh5 Be4 Bxe4 fxe4 a5 Rd4 Kh3 Rh1+ Kg4 Rxh5 Kxh5 Rd5+,"{18003,18003,17867,17883,17667,17875,17299,17739,17115,17323,16539,17147,16131,16715,15395,16755,15355,16827,14755,16051,14699,15883,14523,15547,13283,15635,13211,15619,12411,15355,11195,15379,11075,14683,10635,14667,10259,14483,10307,14587,9787,14659,9459,14571,9387,14027,9011,13643,7971,13427,6891,13027,6459,13115,6539,12699,6307,12691,6195,12555,6155,12483,5723,12491,5587,12515,5267,12547,4699,12155,4291,12091,3091,12171,2547,11491,1915,11107,1747,11131,1659,10451,1595,10523,1643,10643,1699,10515,1739,10611,1867,10731,1954,10635}"
12552,yFuGLWof,black,Drac25,aminegueriniai99,loss,outoftime,1005,936,69,standard,blitz,blitz,180,2,3+2,lichess.org,23.0,5.51,,,23/09/25 20:38,2025-09-23 23:46:35.991+00,457.588,C44,Ponziani Opening,Ponziani Opening,5,-6,0,5.81,,,,,10,4303,4.42,,,,,63,32,e4 e5 Nf3 Nc6 c3 Bc5 d4 exd4 cxd4 Bb4+ Bd2 Bxd2+ Nbxd2 d6 d5 Ne5 Nd4 Nf6 Qa4+ Bd7 Qb4 Nd3+ Bxd3 Bg4 O-O O-O h3 Bh5 Nf5 Bg6 Nf3 Rb8 N3h4 Bxf5 exf5 Nxd5 Qg4 Nf6 Qg5 h6 Qf4 Nd5 Qg4 Nf6 Qf4 Nh5 Qg4 Nf6 Qg3 Nh5 Qg4 Qg5 Be2 g6 fxg6 fxg6 Qe6+ Kg7 g3 Nxg3 fxg3 Qxg3+ Ng2,"{18003,18003,18059,18027,18107,17827,18115,17667,18187,17331,18227,16419,18195,14139,18155,13883,17859,13235,17707,13075,17587,13107,17451,13155,16987,12587,16595,12451,16419,11659,15411,10843,13475,10163,13499,10203,12811,9955,12131,9347,11235,8563,10723,7947,10635,7371,10091,7331,9691,6395,8635,6363,7299,4203,6627,4091,6395,2291,6331,707,5067,713,4303,0}"
12561,ni3gWp8Y,black,Drac25,iamUrMe,win,mate,990,955,35,standard,blitz,blitz,180,2,3+2,lichess.org,22.0,-8.29,,,23/09/25 19:17,2025-09-23 22:21:27.54+00,241.389,C20,Portuguese Opening,Portuguese Opening,3,5,8179,5.46,,,,,-9,13914,2.27,,,,,38,19,e4 e5 Bb5 Nf6 g4 Nxe4 Qf3 Nd6 Qxf7+ Nxf7 Bc4 Nd6 d3 Nxc4 dxc4 Nc6 f4 Nd4 c3 Nc2+ Ke2 Nxa1 fxe5 Nc2 Nf3 Qe7 Rg1 d6 Kd3 Na1 Bg5 Qf7 Nbd2 Qg6+ Kd4 Nc2+ Kd5 c6#,"{18003,18003,18011,17347,17355,16619,17131,16443,16195,16195,15755,16163,15779,15939,15979,15187,16131,15059,16115,15107,16075,15139,16219,13915,16123,13291,15147,12427,14435,10867,14259,9843,14267,9499,13939,9307,13914,8179}"
12562,pbGzNqrJ,black,Drac25,o_hora,win,resign,985,978,7,standard,blitz,blitz,180,2,3+2,lichess.org,15.0,-6.64,,,23/09/25 19:07,2025-09-23 22:09:47.185+00,129.049,C20,English Opening: The Whale,English Opening,3,5,15463,3.63,,,,,-5,4219,17.23,,,,,16,8,c4 e5 e4 Bc5 Nf3 d6 d4 exd4 Nxd4 Qf6 f3 Bxd4 Qa4+ Nc6 Bd3 Bxb2,"{18003,18003,18123,17947,17835,17659,17083,17403,16923,17099,15227,16459,14595,15531,12083,15463,4219}"
12553,0vyX7CEL,black,Drac25,ahmedabdalla1,win,mate,1000,973,27,standard,blitz,blitz,180,2,3+2,lichess.org,19.0,0.76,47.0,,23/09/25 20:28,2025-09-23 23:38:40.162+00,633.941,C50,Italian Game,Italian Game,5,5,1636,2.34,,,,,-5,2573,2.2,,,,,142,71,e4 e5 Nf3 Nc6 Bc4 Qf6 O-O Nh6 d3 d6 Bxh6 Qxh6 Nbd2 Bg4 Re1 Nd4 h3 Bxf3 Nxf3 Nxf3+ Qxf3 f6 Bb5+ c6 Bc4 Qg6 a4 a6 a5 Be7 Red1 O-O-O d4 Qe8 dxe5 fxe5 Qe3 Rf8 Qb6 Kb8 Qb3 Rc8 Bxa6 Qd7 Bxb7 Qxb7 Qxb7+ Kxb7 a6+ Ka7 b4 Rb8 c3 Rb6 Ra5 Rxa6 Rda1 Rxa5 Rxa5+ Kb6 Kf1 c5 Ke2 cxb4 cxb4 d5 Rxd5 Bxb4 Rxe5 Bc5 Re6+ Kb5 Re5 Kc4 f4 Rxf4 Rh5 h6 Re5 Rf2+ Ke1 Rxg2 h4 Rg4 Rf5 Rxe4+ Kd2 Rxh4 Rf7 g5 Ke2 Kd4 Kf3 Ke5 Rc7 Bd6 Ra7 h5 Ra5+ Ke6 Rxg5 Rf4+ Kg2 Rg4+ Rxg4 hxg4 Kf2 Kf5 Kg2 Kg5 Kf2 g3+ Kg2 Kh4 Kh1 Kh3 Kg1 Bc5+ Kf1 g2+ Ke2 Kh2 Kd3 g1=Q Ke4 Kg3 Kf5 Ba3 Ke4 Qe1+ Kf5 Kf3 Kg5 Qe4 Kf6 Bb2+ Kg5 Qf4+ Kh5 Qf5+ Kh4 Qg4#,"{18003,18003,18139,17923,18251,17411,18187,16891,18131,16843,18251,16675,18371,15803,18331,15771,18403,15147,18475,14067,18531,13739,17811,13747,17883,13331,16667,13283,16659,13235,16419,11899,16499,11267,16075,10859,16179,10251,15851,8483,13715,7331,13771,6915,10699,6795,10459,6851,10571,6947,10595,6947,10627,7011,9395,6795,9107,5707,9187,5811,9211,5195,8899,5155,9011,4915,8107,4955,8179,4643,7627,4571,7603,4315,7531,4195,6643,4187,5955,3931,5803,3947,5635,3851,5579,3843,5619,3891,5523,3923,5291,3635,5339,3691,5043,3587,4515,3179,4395,3059,4331,2787,3211,2683,3187,2723,3043,2923,3131,2723,3211,2683,3275,2843,2931,2939,3043,2739,2811,2795,2867,2859,2515,2835,2539,2707,2499,2723,2475,2595,2483,2563,2523,2587,2539,2627,2627,2595,2667,1811,2573,1636}"
12554,CGFzka52,white,Drac25,RickyNotaro,win,mate,994,1018,-24,standard,blitz,blitz,180,2,3+2,lichess.org,24.0,8.27,42.0,,23/09/25 19:54,2025-09-23 23:02:09.467+00,450.051,C20,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,3,6,4312,2.98,,,,,-37,7633,2.3,,,,,93,47,e4 e5 Qh5 g6 Qxe5+ Qe7 Qxh8 Qxe4+ Ne2 Qxc2 Qxg8 d6 Qxh7 Nc6 Na3 Qe4 f3 Qe6 d3 Nd4 Bh6 Nc2+ Nxc2 Bxh6 Qxh6 Qf6 Qe3+ Kf8 Qh6+ Qg7 Qxg7+ Kxg7 O-O-O Be6 b3 c5 d4 cxd4 Nexd4 Bd5 Bc4 Bxc4 bxc4 Rc8 Na3 d5 Kd2 dxc4 Kc3 b5 Ndxb5 Rb8 Rb1 a6 Nd6 Rd8 Ndxc4 Rd3+ Kxd3 a5 Nxa5 f6 Rb7+ Kh6 g4 g5 h3 Kg6 Rb6 Kh6 Rc1 Kg6 h4 gxh4 f4 h3 g5 Kf5 Ke3 Kg4 Rxf6 Kg3 Rg1+ Kh2 Re1 Kg3 g6 h2 g7 Kg2 g8=R+ Kh3 Rh6#,"{18003,18003,18131,18027,17915,17243,17947,17235,18059,16435,16795,15171,15243,14563,14259,14067,13403,12667,10835,12603,9387,12075,9339,12147,8923,10003,8835,9427,7643,9083,7691,9283,7179,9395,7043,9451,6835,9467,6931,9363,6907,8955,6971,9091,6811,9179,6139,9243,6163,9227,6219,8347,6123,8411,5891,8499,5187,8123,5179,8139,5203,8131,5211,8187,5227,8315,5107,8227,4995,8211,5067,8299,4891,8315,4979,8371,5035,8451,4915,8515,4891,8427,4811,8435,4587,8483,4579,8555,4539,7643,4483,7633,4312}"
12555,gUJiE3SB,black,Drac25,zabgc18,loss,resign,1000,1007,-7,standard,blitz,blitz,180,2,3+2,lichess.org,21.0,4.95,61.0,,23/09/25 19:44,2025-09-23 22:54:22.611+00,563.214,D00,Queen's Pawn Game: Accelerated London System,Queen's Pawn Game,3,-6,875,3.23,5.0,0.0,4.0,81.0,5,3334,2.77,3.0,1.0,2.0,87.0,107,54,d4 d5 Bf4 Nf6 e3 Ne4 Bd3 Bf5 Nd2 e6 f3 Qh4+ g3 Qh5 fxe4 Qxd1+ Rxd1 dxe4 Nxe4 Bg4 Ne2 Bf3 Rf1 Bg2 Rg1 Bf3 g4 Nc6 Kf2 Bxe2 Bxe2 f6 c3 Be7 Bxc7 O-O Bf3 Rac8 Bd6 e5 Bxe7 Nxe7 Nd6 Rcd8 Nxb7 Rd7 Nc5 Rc7 e4 Rcc8 g5 exd4 gxf6 Rxf6 Nd3 dxc3 bxc3 Rxc3 Ne5 Ng6 Nxg6 Rcxf3+ Ke2 hxg6 e5 R6f5 e6 R3f4 e7 Re5+ Kd3 Rxe7 Rc1 Rd7+ Ke3 Rf8 Rxg6 Re8+ Kf4 Rf7+ Kg5 Re5+ Kg4 Kh7 Rg5 Rf6 Rxe5 Rg6+ Kf4 Rf6+ Ke4 g6 Rcc5 Kh6 a4 Rf5 Rxf5 gxf5+ Kxf5 Kh5 Rc7 Kh4 Rxa7 Kh3 Rc7 Kxh2 a5,"{18003,18003,18099,18027,18171,17579,18179,17555,17923,17443,17459,13939,13531,11915,12715,11211,12739,10483,11731,10355,10979,10355,10651,9659,10275,9315,8211,8219,8163,7883,7827,7171,7699,7139,7131,6243,4835,5483,4235,5091,3091,4851,3147,3891,3163,3739,3155,3387,2371,2379,2459,2259,2411,2291,2203,1931,2251,1915,2251,1403,2299,1251,2067,1275,2059,952,2107,801,2171,833,1915,845,2027,845,2083,727,2155,757,2219,841,2275,819,2347,778,2067,788,2147,821,2259,882,2339,921,2211,942,2275,1019,2387,1099,2587,1155,2731,1331,2931,1347,3131,1355,3334,875}"
12556,1mAoqfAu,white,Drac25,zabgc18,loss,resign,1006,1001,5,standard,blitz,blitz,180,2,3+2,lichess.org,22.0,1.74,36.0,,23/09/25 19:39,2025-09-23 22:44:48.617+00,326.185,B10,Caro-Kann Defense: Hillbilly Attack,Caro-Kann Defense,3,-6,1708,9.05,,,,,6,9949,4.74,,,,,36,18,e4 c6 Bc4 d5 exd5 cxd5 Bb5+ Nc6 Nc3 Nf6 Nf3 Bd7 d3 e5 Bg5 Bb4 O-O Bxc3 bxc3 O-O Bxc6 Bxc6 Nxe5 d4 Ng4 dxc3 Bxf6 gxf6 Nh6+ Kh8 Nxf7+ Rxf7 Qh5 Qd5 f3 Qxh5,"{18003,18003,17947,18011,17395,18211,17475,18235,17003,18011,16715,18067,15763,16219,14675,16027,11763,15203,11491,14747,11003,13755,11043,13051,10867,13019,4795,12059,4651,11635,4339,11643,2883,11107,2243,9949,1708}"
12557,WAOBGuqk,white,Drac25,JARTAL,win,resign,1001,957,44,standard,blitz,blitz,180,2,3+2,lichess.org,17.0,10.29,,,23/09/25 19:36,2025-09-23 22:38:54.992+00,167.268,C20,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,3,5,16400,2.0,,,,,-5,6538,14.33,,,,,17,9,e4 e5 Qh5 Qf6 Bc4 Bc5 Nf3 g6 Qxe5+ Qe7 Qxh8 Qxe4+ Be2 Bxf2+ Kxf2 Qxe2+ Kxe2,"{18003,18003,18075,16075,18043,15307,17243,14587,16763,11211,16595,10131,16635,7987,16387,6659,16400,6538}"
12558,DbBCoqWg,black,Drac25,Richardcubas26_usat,win,mate,996,952,44,standard,blitz,blitz,180,2,3+2,lichess.org,13.0,-4.25,,,23/09/25 19:33,2025-09-23 22:35:37.552+00,121.586,C23,Bishop's Opening,Bishop's Opening,3,5,14057,5.64,,,,,-5,13706,6.14,,,,,16,8,e4 e5 Bc4 Nc6 b4 Bxb4 a3 Bc5 c3 Qf6 f3 Qg5 g4 Qh4+ Kf1 Qf2#,"{18003,18003,18059,17931,17763,17571,17059,17243,16507,16699,14811,14795,13771,14307,13706,14057}"
12559,OwCIeE45,white,Drac25,jaquealjci,loss,resign,1002,973,29,standard,blitz,blitz,180,2,3+2,lichess.org,22.0,3.75,43.0,,23/09/25 19:24,2025-09-23 22:33:10.297+00,494.468,B01,Scandinavian Defense,Scandinavian Defense,2,-6,1786,3.69,,,,,6,9740,1.88,,,,,89,45,e4 d5 e5 Bf5 d4 e6 Nf3 f6 Bb5+ c6 Bd3 fxe5 Nxe5 Nf6 Bg5 h6 Bxf6 gxf6 Qh5+ Ke7 Qf7+ Kd6 Qxb7 Bxd3 Nxd3 Nd7 Nc3 Rb8 Qxa7 f5 Nc5 Nxc5 Qxc5+ Kc7 Qa5+ Rb6 Qa7+ Rb7 Qa6 Bb4 Rb1 Bxc3+ bxc3 Rxb1+ Kd2 Rxh1 Qa5+ Kd6 Qc5+ Kd7 a4 Rxh2 c4 Rxg2 cxd5 Rxf2+ Ke3 Qh4 Qxc6+ Ke7 Qxe6+ Kf8 Kd3 Qe4+ Qxe4 fxe4+ Kxe4 Re2+ Kd3 Re1 c4 Kf7 Kc3 Rhe8 d6 Ke6 d5+ Kxd6 Kb4 h5 a5 h4 c5+ Kxd5 Kb5 h3 a6 h2 a7,"{18003,18003,17843,18051,17635,17963,17195,18059,16139,18107,15955,17171,15147,17139,14195,17067,12523,16843,12627,15155,12475,14963,10203,12939,9299,12555,6835,12467,6451,12491,4747,12491,4683,12427,4507,12427,2251,12275,1363,11771,920,11851,862,11707,2195,11611,5659,11595,5651,11603,5611,11379,4835,11315,4907,11331,4451,11211,4051,11179,3819,11187,3091,10427,2339,10467,2491,10299,2523,10267,2427,10363,2331,10483,2211,10491,2275,10571,2267,10363,2051,10419,2139,10475,1787,10539,1835,10571,1786,9740}"
12560,wilocQKz,white,Drac25,Zapthus,win,resign,995,1042,-47,standard,blitz,blitz,180,2,3+2,lichess.org,,0.5,,,23/09/25 19:22,2025-09-23 22:24:14.424+00,88.516,C02,"French Defense: Advance Variation, Nimzowitsch System",French Defense,7,7,11328,8.34,,,,,-7,18081,-0.11,,,,,16,8,e4 e6 Nf3 d5 e5 c5 d4 Qb6 Be3 Qxb2 Nbd2 cxd4 Bxd4 Qb4 Rb1 Qa4,"{18003,18003,17579,18203,17587,18307,17595,18427,15531,18411,13555,18315,13571,17995,12643,18081,11328}"
12563,05LFjXKx,black,Drac25,carlosvergara,loss,resign,990,1034,-44,standard,blitz,blitz,180,2,3+2,lichess.org,21.0,5.7,42.0,,23/09/25 19:00,2025-09-23 22:06:02.194+00,350.745,C25,Vienna Game: Anderssen Defense,Vienna Game,4,-5,1971,7.63,,,,,5,7136,5.17,,,,,43,22,Nc3 e5 e4 Bc5 Nf3 d6 d4 exd4 Nxd4 Qf6 Be3 Nc6 Nd5 Bb4+ c3 Bxc3+ bxc3 Qd8 Qd2 Be6 Bb5 Bxd5 exd5 a6 Bxc6+ bxc6 Nxc6 Qf6 O-O Ne7 Bd4 Qh6 Nxe7 Kxe7 Qe2+ Kd7 Qg4+ Kd8 Bxg7 Rg8 Bf6+ Qxf6 Qxg8+,"{18003,18003,18091,17779,18059,17595,17819,17531,18019,17315,18067,16739,17915,13163,17059,13195,17123,12555,16603,11707,16075,10523,14723,10243,14779,10315,14979,8611,13467,8499,12387,7555,11971,7395,10611,7339,10211,5867,9515,4403,7131,4331,7136,1971}"
12564,wZx5ZTgr,black,Drac25,Lucy_Jordan,loss,outoftime,995,997,-2,standard,blitz,blitz,180,2,3+2,lichess.org,17.0,-6.22,42.0,,23/09/25 18:51,2025-09-23 21:59:45.449+00,490.518,A01,Nimzo-Larsen Attack: Indian Variation,Nimzo-Larsen Attack,2,-5,0,4.74,,,,,12,4102,3.66,,,,,77,39,b3 Nf6 Bb2 Nc6 g3 d5 Bg2 e5 Nf3 Bd6 Ng5 O-O h4 h6 Bxd5 Nxd5 e4 Nf6 Na3 hxg5 hxg5 Nxe4 Qh5 f6 Qh8+ Kf7 Qh5+ Ke7 gxf6+ Nxf6 Nb5 a6 Nxd6 Qxd6 Qe2 Bg4 Qe3 Nd4 Bxd4 Qxd4 Qxd4 exd4 Rh4 Kf7 f3 Bxf3 Rxd4 c5 Rf4 Be4 O-O-O Rae8 d3 Bc6 g4 Bd7 g5 Re6 gxf6 Rxf6 Rxf6+ gxf6 c4 f5 d4 b6 dxc5 bxc5 Rxd7+ Ke8 Rd5 f4 Re5+ Kd7 Kd1 f3 Ke1,"{18003,18003,18203,17979,15859,17787,16059,17659,16043,17635,16059,17291,15907,16651,14979,15619,14019,15403,12155,15091,12219,14571,12139,12739,12091,12795,11419,12155,10683,12187,9979,9459,9547,9539,8811,8355,8355,8035,7787,7891,7739,7931,6619,7379,6387,7083,6459,5939,5835,5443,5507,4891,5467,4547,5515,4387,5483,2451,5475,2523,5443,2563,4835,1219,4787,744,4595,807,4659,732,4371,814,4075,805,3963,429,4102,0}"
12565,EjYCPyfx,white,Drac25,Toniruni27,win,outoftime,991,928,63,standard,blitz,blitz,180,2,3+2,lichess.org,16.0,0.67,44.0,,23/09/25 18:44,2025-09-23 21:50:59.693+00,389.975,C20,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,3,4,6757,4.5,,,,,-5,0,7.2,,,,,51,26,e4 e5 Qh5 Qf6 Bc4 g6 Qf3 Qxf3 Nxf3 Nc6 Nc3 Nf6 Bb5 Bc5 Bxc6 bxc6 Nxe5 Ng4 O-O Nxe5 Ne2 Ng4 c3 h5 h3 d5 hxg4 hxg4 g3 dxe4 d4 Bd6 Bf4 Be7 Rae1 Bd7 Be5 Rh5 Bxc7 f5 Nf4 Kf7 Nxh5 gxh5 Kg2 Rc8 Bf4 Ke8 Re3 c5 d5,"{18003,18003,18115,16659,18027,16187,18083,16227,18139,16243,18203,16323,16995,16315,16491,16323,15995,15443,15651,15307,14475,14947,14091,14763,13875,14635,13795,14451,13587,14275,12195,14035,11291,13683,10907,13123,10955,12651,10099,12163,9763,11931,9563,11987,8395,7107,7435,2051,7139,1928,6757,0}"
12566,LGhkl2I0,black,Drac25,Toniruni27,win,resign,986,933,53,standard,blitz,blitz,180,2,3+2,lichess.org,,-7.56,,,23/09/25 18:42,2025-09-23 21:44:22.777+00,132.04,C23,Bishop's Opening,Bishop's Opening,3,5,12896,7.3,,,,,-5,13512,5.61,,,,,16,8,e4 e5 Bc4 Nc6 d4 Nxd4 Qh5 Qf6 Bg5 Qg6 Qg4 Nxc2+ Kf1 Nf6 Nh3 Nxg4,"{18003,18003,17963,18091,17019,17507,15843,15651,15315,14435,14875,14091,14411,13195,13803,12896,13512}"
